candidate,seed,gamma,coupling_scale,nonlinear_strength,loss,input_injection,noise,connectivity_radius,peak_norm_through_t32,norm_t32,survival_t16,survival_t32,effective_rank_t32,effective_rank_retention,noise_adjusted_capacity_bits,cycle_period,input_separation,nonlinear_effect,accepted,failure_reasons
candidate-74,101,0.1,1.5,2.0,0.98,0.1,0.0,1,0.9085205560188239,0.17346125702664691,0.2872291222989676,0.1394000851831933,3.9981755798139065,0.9997536027067402,25.70879556458926,,0.16246849853074283,0.015379886978536931,true,
candidate-74,202,0.1,1.5,2.0,0.98,0.1,0.0,1,0.900344368611862,0.03884831233288554,0.20671549857102856,0.05122693456624781,3.9996294878303487,0.9999531196706616,25.633777116434658,,0.04718822153839045,0.000557530284338399,true,
candidate-74,303,0.1,1.5,2.0,0.98,0.1,0.0,1,0.9249027459887312,0.20395427404900202,0.17627958254074874,0.06325298550418777,3.9990115520015204,0.999853579850861,25.555604489529138,,0.11976351362848324,0.014132879319264508,true,
candidate-75,101,0.1,1.5,2.0,0.98,0.3,0.0,1,0.9083196553870091,0.14665807372979983,0.3013705282571153,0.14760399569647828,3.998246143827931,0.9997824433316472,25.722493620834147,,0.4629044074230047,0.0483685617536574,true,
candidate-75,202,0.1,1.5,2.0,0.98,0.3,0.0,1,0.899778725758203,0.05043103443490565,0.20657023092169238,0.05114942305659541,3.99963058620359,0.9999522101647523,25.632540728024303,,0.14101979313406107,0.0004075510208960875,true,
candidate-75,303,0.1,1.5,2.0,0.98,0.3,0.0,1,0.9248024850514267,0.19541087074179442,0.1753689353681485,0.06414679410016376,3.998997412762778,0.999855144870606,25.555445281039237,,0.3500673120723861,0.03460846773798082,true,
candidate-76,101,0.1,1.5,2.0,0.98,0.5,0.0,1,0.9077561828203624,0.2174315019797315,0.3023890797501766,0.13370741751552162,3.9987307166263344,0.9999335340931494,25.737290035665968,,0.7063802511394693,0.11300093922595654,true,
candidate-76,202,0.1,1.5,2.0,0.98,0.5,0.0,1,0.8992250077996571,0.06792937782686227,0.2063634003077765,0.05102992428365279,3.9996327224905746,0.9999513276601585,25.631024658869805,,0.2332442103314105,0.0012307789074645686,true,
candidate-76,303,0.1,1.5,2.0,0.98,0.5,0.0,1,0.9244194883273754,0.21133178857672805,0.1742927320107145,0.06422021157999587,3.9990205989652945,0.9998635567041679,25.55339727699985,,0.5556060852570631,0.07301654947208334,true,
candidate-77,101,0.1,2.0,0.5,0.98,0.1,0.0,1,0.9158295720736966,0.4358464270692292,0.3883500653709182,0.2744357718538047,3.9972018674024863,0.9997214331534319,25.909721214623083,,0.3188761730213295,0.03071462050088692,true,
candidate-77,202,0.1,2.0,0.5,0.98,0.1,0.0,1,0.900578331600353,0.04266383885308437,0.2235160581955697,0.06587733209842556,3.9993683914174807,0.9999783862310402,25.727405122724363,,0.06823486652645235,0.00045478404073779727,true,
candidate-77,303,0.1,2.0,0.5,0.98,0.1,0.0,1,0.936292166793171,0.4267453386189159,0.2058561199134431,0.13070902911891083,3.9980299760494025,1.0000138625557249,25.693740833595708,,0.20849976334546086,0.02809536157217998,true,
candidate-78,101,0.1,2.0,0.5,0.98,0.3,0.0,1,0.9143123510198852,0.2911381202052853,0.4079146401377299,0.31103912573661274,3.996967620221624,0.9997260412374063,25.925917719298848,,0.9049054662095372,0.10754033919188026,true,
candidate-78,202,0.1,2.0,0.5,0.98,0.3,0.0,1,0.8998263640613247,0.06305421260087091,0.22340738148708583,0.06581575684365429,3.9993693468467457,0.9999770800448002,25.726671906398213,,0.20427597115063487,0.0002955361111050959,true,
candidate-78,303,0.1,2.0,0.5,0.98,0.3,0.0,1,0.9363181198735493,0.3806894801972921,0.2064100171568508,0.13579944722848777,3.9979228316530855,0.9999958089387952,25.695073432786238,,0.6127229974370583,0.0701567334773565,true,
candidate-79,101,0.1,2.0,0.5,0.98,0.5,0.0,1,0.9125376190074818,0.30868183009298406,0.4114373154676795,0.30151125856629285,3.997606153062432,0.9999405048475798,25.939281001709382,,1.3726393798400427,0.2513497688889622,true,
candidate-79,202,0.1,2.0,0.5,0.98,0.5,0.0,1,0.8990880498304804,0.09024185768935342,0.22325198247121078,0.06571975458313895,3.9993712164058497,0.9999756578977348,25.725764193565965,,0.33904382319032056,0.0008981494570338248,true,
candidate-79,303,0.1,2.0,0.5,0.98,0.5,0.0,1,0.9362026046925211,0.36001176642637867,0.20656132844063813,0.1393413191259585,3.9978404466661974,0.9999789047319524,25.695431930579172,,0.9815130727214028,0.14222748947143696,true,
candidate-80,101,0.1,2.0,1.0,0.98,0.1,0.0,1,0.9125546571660336,0.3801505374543903,0.36886433119111944,0.2511982965443056,3.9972809121345336,0.9996198069025738,25.843105805042896,,0.3010469993364191,0.05418277098202991,true,
candidate-80,202,0.1,2.0,1.0,0.98,0.1,0.0,1,0.9005394719624591,0.04263771591418198,0.22346236877773487,0.06584463830681977,3.9993685226719324,0.9999758568676121,25.723657629917508,,0.06795106900618589,0.0008845578337701842,true,
candidate-80,303,0.1,2.0,1.0,0.98,0.1,0.0,1,0.9340463371203636,0.3932304183338908,0.19180575375951633,0.10497185413150478,3.9982350203946297,0.9999061090072326,25.65934525210221,,0.19637802779204963,0.050249428276484286,true,
candidate-81,101,0.1,2.0,1.0,0.98,0.3,0.0,1,0.91203931404321,0.2608075377724667,0.3996883767487889,0.3032033748787427,3.9970041640949234,0.9996244620885136,25.862076453691817,,0.8247176449205033,0.17408075428319322,true,
candidate-81,202,0.1,2.0,1.0,0.98,0.3,0.0,1,0.8997949730142721,0.06297238320948681,0.22324626256805813,0.06572204218872102,3.999370425088792,0.9999733702120279,25.722221629313267,,0.20301104762766167,0.000581538549505572,true,
candidate-81,303,0.1,2.0,1.0,0.98,0.3,0.0,1,0.9339554158508688,0.3531162419228777,0.19204867420494431,0.11166290129562464,3.9980752677835136,0.9998804750811403,25.66008242437886,,0.5711061470882989,0.11887949073149086,true,
candidate-82,101,0.1,2.0,1.0,0.98,0.5,0.0,1,0.9110650572506548,0.29969484027280596,0.40438024274879525,0.28035949816969136,3.998054712094727,0.999969841800877,25.881447200945768,,1.1922210051284738,0.3733208756193425,true,
candidate-82,202,0.1,2.0,1.0,0.98,0.5,0.0,1,0.8990675981694352,0.09001130473128176,0.22293860552986397,0.06553171364359041,3.9993741192080807,0.9999706887498969,25.720453395402544,,0.33559285271768907,0.001782024294150183,true,
candidate-82,303,0.1,2.0,1.0,0.98,0.5,0.0,1,0.9335395239910909,0.3364716234055177,0.19195493506979566,0.11659484513595836,3.997940829399756,0.9998545495221236,25.658841667437034,,0.8952149995328281,0.22678359644025994,true,
candidate-83,101,0.1,2.0,2.0,0.98,0.1,0.0,1,0.9085977714318857,0.3129410775706281,0.3411593254318369,0.22369712952652296,3.9973805424011486,0.9997158129794568,25.775867202614744,,0.2759273125044516,0.08832657766453057,true,
candidate-83,202,0.1,2.0,2.0,0.98,0.1,0.0,1,0.9004648274878339,0.04258659987049225,0.22335106242586267,0.06577824870753152,3.999368783791121,0.9999706266722935,25.7164187904505,,0.06742707206119136,0.0016785401215389589,true,
candidate-83,303,0.1,2.0,2.0,0.98,0.1,0.0,1,0.9306386257665485,0.34730629982378464,0.17840494807525542,0.07732917109026789,3.998466012178369,0.9997952227137109,25.61117494228207,,0.17921714484555976,0.08355209502747676,true,
candidate-84,101,0.1,2.0,2.0,0.98,0.3,0.0,1,0.9091633530835459,0.22516537913627943,0.38263613819556636,0.2834993066371543,3.997203272005896,0.9996683192195407,25.787143447647114,,0.7207935342398075,0.2563691427921864,true,
candidate-84,202,0.1,2.0,2.0,0.98,0.3,0.0,1,0.8997349960367277,0.06281200128218734,0.22292381593183533,0.06553525045945773,3.999372555513428,0.9999661239639723,25.713660483365896,,0.20065034166805332,0.0011285210128719298,true,
candidate-84,303,0.1,2.0,2.0,0.98,0.3,0.0,1,0.9303622084529274,0.31447383093254166,0.17760121469488482,0.0844436904505628,3.9982547076001933,0.9997621804217073,25.612890557644427,,0.5162592286107747,0.18449515505165648,true,
candidate-85,101,0.1,2.0,2.0,0.98,0.5,0.0,1,0.9091680242900533,0.28409836421227586,0.3856640279724033,0.23643364555893487,3.9985087122894676,1.0000379951272589,25.805171882516472,,0.9863001039545403,0.5050172117246164,true,
candidate-85,202,0.1,2.0,2.0,0.98,0.5,0.0,1,0.8990287791387048,0.0895608377665732,0.22232076801001463,0.0651610933356483,3.999379770192071,0.9999613623346002,25.71029911336728,,0.32915925173796645,0.0035079531621421698,true,
candidate-85,303,0.1,2.0,2.0,0.98,0.5,0.0,1,0.929527889230966,0.3031079790257603,0.17683102928545805,0.09013895785641297,3.9980562332238656,0.9997257392540306,25.61054248199489,,0.7868394994216846,0.3289901186218009,true,
