run,seed,corruption,severity,recurrence,wrong_to_correct,correct_to_wrong,wrong_to_correct_probability,correct_to_wrong_probability,confidence_amplifications,confidence_amplification_probability
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,23,0,0,0.0,0.0,983,0.983
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,24,0,0,0.0,0.0,967,0.967
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,25,0,0,0.0,0.0,959,0.959
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,26,0,0,0.0,0.0,947,0.947
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,27,0,0,0.0,0.0,935,0.935
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,28,0,0,0.0,0.0,922,0.922
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,29,0,0,0.0,0.0,913,0.913
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,30,0,0,0.0,0.0,901,0.901
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,31,0,0,0.0,0.0,897,0.897
brief3_primary_gaussian-020_seed_20260810,20260810,gaussian,0.2,32,0,0,0.0,0.0,881,0.881
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,2,1,0,0.0010683760683760685,0.0,998,0.998
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,3,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,4,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,5,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,6,0,1,0.0,0.015384615384615384,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,7,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,8,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,9,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,10,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,11,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,12,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,13,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,14,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,15,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,16,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,17,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,18,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,19,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,20,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,21,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,22,0,0,0.0,0.0,994,0.994
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,23,0,0,0.0,0.0,993,0.993
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,24,1,0,0.0010683760683760685,0.0,989,0.989
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,25,0,0,0.0,0.0,981,0.981
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,26,0,0,0.0,0.0,968,0.968
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,27,0,0,0.0,0.0,956,0.956
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,28,0,0,0.0,0.0,950,0.95
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,29,0,0,0.0,0.0,936,0.936
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,30,0,0,0.0,0.0,922,0.922
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,31,0,0,0.0,0.0,915,0.915
brief3_primary_gaussian-030_seed_20260810,20260810,gaussian,0.3,32,0,0,0.0,0.0,897,0.897
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,1,0,0,0.0,0.0,0,0.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,2,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,3,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,4,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,5,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,6,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,7,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,8,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,9,0,0,0.0,0.0,997,0.997
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,10,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,11,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,12,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,13,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,14,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,15,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,16,0,0,0.0,0.0,1000,1.0
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,17,0,0,0.0,0.0,999,0.999
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,18,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,19,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,20,0,0,0.0,0.0,998,0.998
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,21,0,0,0.0,0.0,996,0.996
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,22,0,0,0.0,0.0,994,0.994
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,23,0,0,0.0,0.0,993,0.993
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,24,0,0,0.0,0.0,990,0.99
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,25,0,0,0.0,0.0,990,0.99
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,26,0,0,0.0,0.0,984,0.984
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,27,0,0,0.0,0.0,977,0.977
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,28,0,0,0.0,0.0,971,0.971
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,29,0,0,0.0,0.0,964,0.964
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,30,0,0,0.0,0.0,954,0.954
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,31,0,0,0.0,0.0,946,0.946
brief3_primary_gaussian-040_seed_20260810,20260810,gaussian,0.4,32,0,0,0.0,0.0,934,0.934
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,1,0,0,0.0,0.0,0,0.0
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,2,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,3,1,0,0.0010741138560687433,0.0,997,0.997
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,4,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,5,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,6,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,7,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,8,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,9,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,10,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,11,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,12,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,13,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,14,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,15,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,16,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,17,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,18,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,19,0,0,0.0,0.0,995,0.995
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,20,0,0,0.0,0.0,985,0.985
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,21,0,0,0.0,0.0,975,0.975
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,22,0,0,0.0,0.0,967,0.967
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,23,0,0,0.0,0.0,959,0.959
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,24,0,0,0.0,0.0,953,0.953
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,25,0,0,0.0,0.0,938,0.938
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,26,0,0,0.0,0.0,920,0.92
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,27,0,0,0.0,0.0,900,0.9
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,28,0,0,0.0,0.0,882,0.882
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,29,0,0,0.0,0.0,864,0.864
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,30,0,0,0.0,0.0,849,0.849
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,31,0,0,0.0,0.0,841,0.841
brief3_primary_occlusion-010_seed_20260810,20260810,occlusion,0.1,32,0,0,0.0,0.0,827,0.827
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,2,3,4,0.0033003300330033004,0.04395604395604396,980,0.98
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,3,1,2,0.001098901098901099,0.022222222222222223,989,0.989
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,4,0,0,0.0,0.0,991,0.991
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,5,0,1,0.0,0.011235955056179777,991,0.991
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,6,0,0,0.0,0.0,997,0.997
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,7,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,8,0,1,0.0,0.011363636363636364,999,0.999
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,9,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,10,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,11,0,1,0.0,0.011494252873563218,999,0.999
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,12,0,0,0.0,0.0,1000,1.0
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,13,1,0,0.0010940919037199124,0.0,999,0.999
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,14,0,0,0.0,0.0,998,0.998
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,15,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,16,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,17,1,0,0.001095290251916758,0.0,998,0.998
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,18,0,0,0.0,0.0,999,0.999
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,19,0,0,0.0,0.0,997,0.997
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,20,0,0,0.0,0.0,990,0.99
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,21,0,0,0.0,0.0,985,0.985
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,22,0,0,0.0,0.0,977,0.977
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,23,0,0,0.0,0.0,966,0.966
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,24,0,0,0.0,0.0,955,0.955
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,25,0,0,0.0,0.0,938,0.938
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,26,0,0,0.0,0.0,920,0.92
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,27,0,0,0.0,0.0,913,0.913
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,28,0,0,0.0,0.0,894,0.894
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,29,0,0,0.0,0.0,881,0.881
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,30,0,0,0.0,0.0,871,0.871
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,31,0,1,0.0,0.011363636363636364,860,0.86
brief3_primary_occlusion-025_seed_20260810,20260810,occlusion,0.25,32,0,0,0.0,0.0,847,0.847
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,1,0,0,0.0,0.0,0,0.0
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,2,4,12,0.004514672686230248,0.10526315789473684,777,0.777
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,3,6,7,0.006711409395973154,0.0660377358490566,842,0.842
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,4,2,5,0.0022346368715083797,0.047619047619047616,846,0.846
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,5,2,2,0.0022271714922048997,0.0196078431372549,847,0.847
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,6,1,4,0.0011135857461024498,0.0392156862745098,880,0.88
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,7,3,9,0.003329633740288568,0.09090909090909093,891,0.891
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,8,2,1,0.002205071664829107,0.010752688172043012,897,0.897
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,9,0,0,0.0,0.0,900,0.9
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,10,0,1,0.0,0.010638297872340424,904,0.904
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,11,0,0,0.0,0.0,904,0.904
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,12,0,0,0.0,0.0,919,0.919
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,13,0,0,0.0,0.0,927,0.927
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,14,0,0,0.0,0.0,932,0.932
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,15,1,0,0.0011025358324145535,0.0,934,0.934
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,16,0,0,0.0,0.0,938,0.938
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,17,1,0,0.0011037527593818985,0.0,935,0.935
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,18,0,0,0.0,0.0,938,0.938
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,19,1,0,0.0011049723756906078,0.0,937,0.937
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,20,0,0,0.0,0.0,938,0.938
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,21,1,0,0.0011061946902654867,0.0,944,0.944
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,22,0,0,0.0,0.0,939,0.939
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,23,0,0,0.0,0.0,942,0.942
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,24,0,0,0.0,0.0,941,0.941
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,25,0,0,0.0,0.0,941,0.941
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,26,0,0,0.0,0.0,935,0.935
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,27,0,0,0.0,0.0,936,0.936
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,28,0,0,0.0,0.0,933,0.933
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,29,0,0,0.0,0.0,927,0.927
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,30,0,0,0.0,0.0,924,0.924
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,31,0,0,0.0,0.0,919,0.919
brief3_primary_occlusion-040_seed_20260810,20260810,occlusion,0.4,32,0,0,0.0,0.0,914,0.914
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,1,0,0,0.0,0.0,0,0.0
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,2,1,1,0.001141552511415525,0.008064516129032258,404,0.404
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,3,0,0,0.0,0.0,425,0.425
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,4,7,13,0.007990867579908675,0.10483870967741936,431,0.431
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,5,9,9,0.01020408163265306,0.07627118644067797,433,0.433
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,6,6,8,0.006802721088435374,0.06779661016949153,437,0.437
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,7,8,9,0.00904977375565611,0.07758620689655173,442,0.442
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,8,2,9,0.0022598870056497176,0.0782608695652174,450,0.45
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,9,1,1,0.0011210762331838565,0.00925925925925926,452,0.452
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,10,0,1,0.0,0.00925925925925926,456,0.456
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,11,0,0,0.0,0.0,467,0.467
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,12,0,0,0.0,0.0,504,0.504
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,13,0,0,0.0,0.0,516,0.516
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,14,0,0,0.0,0.0,537,0.537
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,15,0,0,0.0,0.0,545,0.545
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,16,0,0,0.0,0.0,550,0.55
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,17,0,0,0.0,0.0,554,0.554
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,18,1,0,0.0011198208286674132,0.0,551,0.551
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,19,0,0,0.0,0.0,565,0.565
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,20,1,0,0.0011210762331838565,0.0,586,0.586
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,21,0,0,0.0,0.0,587,0.587
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,22,0,0,0.0,0.0,604,0.604
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,23,0,0,0.0,0.0,616,0.616
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,24,1,0,0.001122334455667789,0.0,616,0.616
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,25,0,0,0.0,0.0,631,0.631
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,26,0,0,0.0,0.0,631,0.631
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,27,1,0,0.0011235955056179776,0.0,630,0.63
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,28,0,1,0.0,0.009009009009009007,627,0.627
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,29,1,0,0.0011235955056179776,0.0,639,0.639
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,30,0,0,0.0,0.0,647,0.647
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,31,0,0,0.0,0.0,650,0.65
brief3_primary_occlusion-055_seed_20260810,20260810,occlusion,0.55,32,0,0,0.0,0.0,645,0.645
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,2,0,1,0.0,0.010309278350515464,934,0.934
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,3,0,0,0.0,0.0,938,0.938
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,4,0,0,0.0,0.0,940,0.94
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,5,0,0,0.0,0.0,942,0.942
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,6,0,0,0.0,0.0,940,0.94
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,7,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,8,0,0,0.0,0.0,942,0.942
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,9,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,10,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,11,0,0,0.0,0.0,944,0.944
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,12,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,13,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,14,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,15,0,0,0.0,0.0,945,0.945
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,16,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,17,0,0,0.0,0.0,943,0.943
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,18,0,0,0.0,0.0,944,0.944
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,19,0,0,0.0,0.0,945,0.945
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,20,0,0,0.0,0.0,942,0.942
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,21,0,0,0.0,0.0,939,0.939
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,22,0,0,0.0,0.0,937,0.937
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,23,0,0,0.0,0.0,931,0.931
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,24,0,0,0.0,0.0,919,0.919
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,25,0,0,0.0,0.0,911,0.911
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,26,0,0,0.0,0.0,905,0.905
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,27,0,0,0.0,0.0,895,0.895
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,28,0,0,0.0,0.0,883,0.883
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,29,0,0,0.0,0.0,872,0.872
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,30,0,0,0.0,0.0,859,0.859
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,31,0,0,0.0,0.0,852,0.852
brief3_primary_vertical-strip_seed_20260810,20260810,vertical_strip,0.25,32,0,0,0.0,0.0,845,0.845
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,1,0,0,0.0,0.0,0,0.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,2,0,0,0.0,0.0,993,0.993
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,3,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,4,0,1,0.0,0.008928571428571428,996,0.996
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,5,0,0,0.0,0.0,998,0.998
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,6,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,7,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,8,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,9,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,10,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,11,0,0,0.0,0.0,999,0.999
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,12,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,13,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,14,0,0,0.0,0.0,1000,1.0
brief3_primary_horizontal-strip_seed_20260810,20260810,horizontal_strip,0.25,15,0,0,0.0,0.0,1000,1.0
