run,seed,baseline,parameter_count,state_dimensionality,depth,recurrence,corruption_type,corruption_severity,accuracy,cross_entropy,entropy,per_class_accuracy,confusion_matrix,prediction_changes,wrong_to_right,right_to_wrong,wrong_to_right_probability,right_to_wrong_probability,state_difference,optical_norm,training_seconds,inference_seconds_per_recurrence,confidence_amplifications,confidence_amplification_probability
brief3_primary_occlusion-010_seed_20260809,20260809,recurrent,36,1568,1,1,occlusion,0.1,0.084,2.3687543446966033,2.2144526043445905,"[0.0,0.0,0.1724137931034483,0.018691588785046728,0.0,0.0,0.16091954022988506,0.2222222222222222,0.29213483146067415,0.0]","[[0,0,3,2,0,0,46,2,12,20],[0,0,14,7,1,0,0,103,1,0],[0,1,20,16,0,0,2,38,38,1],[0,4,20,2,0,0,2,27,45,7],[0,0,0,1,0,0,20,24,65,0],[0,0,2,8,1,0,12,22,38,4],[0,0,8,8,1,0,14,26,24,6],[0,0,0,0,0,0,1,22,76,0],[0,0,1,2,0,0,1,58,26,1],[0,0,1,1,0,0,9,25,58,0]]",0,0,0,0,0,0.1289385219812393,0.17763526546955108,0,0.000006372859375,0,0
brief3_primary_occlusion-010_seed_20260809,20260809,recurrent,36,1568,1,2,occlusion,0.1,0.084,2.519577803431381,2.030955486425554,"[0.0,0.0,0.1724137931034483,0.018691588785046728,0.0,0.0,0.16091954022988506,0.2222222222222222,0.29213483146067415,0.0]","[[0,0,3,2,0,0,46,2,12,20],[0,0,14,7,1,0,0,103,1,0],[0,1,20,16,0,0,2,38,38,1],[0,4,20,2,0,0,2,27,45,7],[0,0,0,1,0,0,20,24,65,0],[0,0,2,8,1,0,12,22,38,4],[0,0,8,8,1,0,14,26,24,6],[0,0,0,0,0,0,1,22,76,0],[0,0,1,2,0,0,1,58,26,1],[0,0,1,1,0,0,9,25,58,0]]",0,0,0,0,0,0.12498195189237594,0.2985353844165802,0,0.000006372859375,1000,1
brief3_primary_occlusion-010_seed_20260809,20260809,recurrent,36,1568,1,4,occlusion,0.1,0.086,3.3105399259398296,1.3615711914088957,"[0.0,0.0,0.1724137931034483,0.018691588785046728,0.0,0.0,0.16091954022988506,0.23232323232323232,0.30337078651685395,0.0]","[[0,0,3,2,0,0,46,2,12,20],[0,0,14,7,1,0,0,103,1,0],[0,1,20,16,0,0,2,38,38,1],[0,4,20,2,0,0,2,27,45,7],[0,0,0,1,0,0,20,24,65,0],[0,0,2,8,1,0,12,22,38,4],[0,0,8,8,1,0,14,26,24,6],[0,0,0,0,0,0,1,23,75,0],[0,0,1,2,0,0,1,57,27,1],[0,0,1,1,0,0,9,25,58,0]]",0,0,0,0,0,0.11787549751996994,0.6170392427444458,0,0.000006372859375,1000,1
brief3_primary_occlusion-010_seed_20260809,20260809,recurrent,36,1568,1,8,occlusion,0.1,0.085,6.68195407791155,0.5089097232192359,"[0.0,0.0,0.16379310344827586,0.018691588785046728,0.0,0.0,0.16091954022988506,0.23232323232323232,0.30337078651685395,0.0]","[[0,0,3,2,0,0,46,2,12,20],[0,0,14,7,1,0,0,103,1,0],[0,1,19,16,0,0,2,38,39,1],[0,4,20,2,0,0,2,27,45,7],[0,0,0,1,0,0,20,25,64,0],[0,0,2,8,1,0,12,22,38,4],[0,0,8,8,1,0,14,26,24,6],[0,0,0,0,0,0,1,23,75,0],[0,0,1,2,0,0,1,57,27,1],[0,0,1,1,0,0,9,25,58,0]]",0,0,0,0,0,0.10510024785995484,1.4995592346191406,0,0.000006372859375,1000,1
brief3_primary_occlusion-010_seed_20260809,20260809,recurrent,36,1568,1,16,occlusion,0.1,0.086,15.842987759910216,0.18537360406640807,"[0.0,0.0,0.1724137931034483,0.018691588785046728,0.0,0.0,0.16091954022988506,0.23232323232323232,0.30337078651685395,0.0]","[[0,0,3,2,0,0,46,2,12,20],[0,0,14,7,1,0,0,103,1,0],[0,1,20,16,0,0,2,38,38,1],[0,4,20,2,0,0,2,27,45,7],[0,0,0,1,0,0,19,25,65,0],[0,0,2,8,1,0,12,22,38,4],[0,0,8,8,1,0,14,26,24,6],[0,0,0,0,0,0,1,23,75,0],[0,0,1,2,0,0,1,57,27,1],[0,0,1,1,0,0,9,25,58,0]]",0,0,0,0,0,0.08321538257598877,3.8563092517852784,0,0.000006372859375,999,0.999
brief3_primary_occlusion-010_seed_20260809,20260809,recurrent,36,1568,1,32,occlusion,0.1,0.086,22.540119406539564,0.08526188329580991,"[0.0,0.0,0.1810344827586207,0.018691588785046728,0.0,0.0,0.16091954022988506,0.2222222222222222,0.30337078651685395,0.0]","[[0,0,3,2,0,0,46,2,12,20],[0,0,14,7,1,0,0,103,1,0],[0,1,21,15,0,0,2,38,38,1],[0,4,20,2,0,0,2,27,45,7],[0,0,0,1,0,0,19,25,65,0],[0,0,2,8,1,0,12,22,38,4],[0,0,8,8,1,0,14,26,24,6],[0,0,0,0,0,0,1,22,76,0],[0,0,1,2,0,0,1,57,27,1],[0,0,1,1,0,0,9,25,58,0]]",0,0,0,0,0,0.05169455629587173,9.04579192352295,0,0.000006372859375,825,0.825
brief3_primary_occlusion-025_seed_20260809,20260809,recurrent,36,1568,1,1,occlusion,0.25,0.108,2.3273327720123462,2.2555972430994613,"[0.0,0.0,0.28448275862068967,0.028037383177570093,0.02727272727272727,0.0,0.16091954022988506,0.15151515151515152,0.33707865168539325,0.10638297872340426]","[[0,0,6,5,0,2,30,2,14,26],[0,0,35,28,1,0,0,58,2,2],[0,4,33,26,0,0,5,21,21,6],[1,9,38,3,0,1,4,6,36,9],[0,2,10,6,3,1,25,12,49,2],[0,2,4,16,8,0,8,11,30,8],[0,0,15,16,2,0,14,12,15,13],[0,1,5,1,0,0,5,15,64,8],[0,2,12,15,1,0,4,22,30,3],[0,0,6,6,0,1,23,12,36,10]]",0,0,0,0,0,0.10260960721969604,0.11207851177453997,0,0.00000625355625,0,0
brief3_primary_occlusion-025_seed_20260809,20260809,recurrent,36,1568,1,2,occlusion,0.25,0.101,2.402230678404112,2.150998762641217,"[0.0,0.0,0.28448275862068967,0.028037383177570093,0.02727272727272727,0.0,0.16091954022988506,0.15151515151515152,0.3258426966292135,0.0425531914893617]","[[0,0,6,5,0,2,30,2,14,26],[0,0,35,28,1,0,0,60,2,0],[0,4,33,26,0,0,5,21,21,6],[1,9,39,3,0,1,4,6,36,8],[0,2,10,6,3,1,25,12,49,2],[0,2,4,17,8,0,8,11,30,7],[0,0,16,16,2,0,14,12,15,12],[0,4,6,1,0,1,6,15,65,1],[0,2,13,15,1,0,4,22,29,3],[0,0,11,6,0,1,23,13,36,4]]",20,0,7,0,0.06481481481481481,0.09947559863328934,0.18853182077407837,0,0.00000625355625,978,0.978
brief3_primary_occlusion-025_seed_20260809,20260809,recurrent,36,1568,1,4,occlusion,0.25,0.1,2.841322190724444,1.710323564832101,"[0.0,0.0,0.28448275862068967,0.028037383177570093,0.02727272727272727,0.0,0.16091954022988506,0.15151515151515152,0.3258426966292135,0.031914893617021274]","[[0,0,6,5,0,2,30,2,14,26],[0,0,35,28,1,0,0,60,2,0],[0,4,33,26,0,0,5,21,21,6],[1,9,39,3,0,1,4,6,36,8],[0,2,10,6,3,1,24,12,50,2],[0,2,4,17,8,0,8,11,31,6],[0,0,17,16,2,0,14,11,15,12],[0,3,7,1,0,1,6,15,65,1],[0,2,13,15,1,0,4,22,29,3],[0,0,12,5,0,1,23,13,37,3]]",2,0,0,0,0,0.09381394624710084,0.3900402464866638,0,0.00000625355625,996,0.996
brief3_primary_occlusion-025_seed_20260809,20260809,recurrent,36,1568,1,8,occlusion,0.25,0.102,4.952016869221775,0.9358498564514374,"[0.0,0.0,0.28448275862068967,0.028037383177570093,0.02727272727272727,0.0,0.16091954022988506,0.16161616161616163,0.3258426966292135,0.0425531914893617]","[[0,0,6,5,0,2,30,2,14,26],[0,0,35,28,1,0,0,60,2,0],[0,4,33,26,0,0,5,21,21,6],[1,9,39,3,0,1,4,5,37,8],[0,2,10,6,3,1,23,12,51,2],[0,2,4,17,8,0,8,11,31,6],[0,0,17,16,2,0,14,11,15,12],[0,3,7,1,0,1,6,16,64,1],[0,2,13,16,0,0,4,22,29,3],[0,0,13,4,0,1,23,13,36,4]]",0,0,0,0,0,0.08360812479257583,0.948433216571808,0,0.00000625355625,999,0.999
brief3_primary_occlusion-025_seed_20260809,20260809,recurrent,36,1568,1,16,occlusion,0.25,0.102,11.277665082220189,0.47162599198871685,"[0.0,0.0,0.28448275862068967,0.037383177570093455,0.02727272727272727,0.0,0.16091954022988506,0.16161616161616163,0.3146067415730337,0.0425531914893617]","[[0,0,6,4,0,2,31,2,15,25],[0,0,35,28,1,0,0,60,2,0],[0,4,33,26,0,0,5,21,21,6],[1,9,39,4,0,1,4,4,37,8],[0,2,9,6,3,1,24,12,51,2],[0,2,4,17,8,0,8,11,32,5],[0,0,16,16,2,0,14,11,15,13],[0,3,7,1,0,1,6,16,64,1],[0,2,13,16,0,0,4,23,28,3],[0,0,12,6,0,1,24,12,35,4]]",0,0,0,0,0,0.06614588242769241,2.438772304534912,0,0.00000625355625,999,0.999
brief3_primary_occlusion-025_seed_20260809,20260809,recurrent,36,1568,1,32,occlusion,0.25,0.104,17.899293925585095,0.31642149574921635,"[0.0,0.0,0.29310344827586204,0.037383177570093455,0.03636363636363636,0.0,0.16091954022988506,0.16161616161616163,0.3146067415730337,0.0425531914893617]","[[0,0,6,4,0,2,31,2,15,25],[0,0,35,28,1,0,0,60,2,0],[0,4,34,25,0,0,5,21,21,6],[1,9,39,4,0,1,4,4,37,8],[0,2,8,6,4,1,24,12,51,2],[0,2,4,17,7,0,8,11,33,5],[0,0,16,16,2,0,14,11,15,13],[0,4,7,1,0,1,6,16,63,1],[0,2,13,16,0,0,4,23,28,3],[0,0,14,6,0,0,24,12,34,4]]",0,0,0,0,0,0.0410570670068264,5.716943672180176,0,0.00000625355625,850,0.85
brief3_primary_occlusion-040_seed_20260809,20260809,recurrent,36,1568,1,1,occlusion,0.4,0.119,2.295139577725875,2.2865149714253055,"[0.0,0.0,0.31896551724137934,0.04672897196261682,0.12727272727272726,0.0,0.16091954022988506,0.030303030303030304,0.056179775280898875,0.43617021276595747]","[[0,0,8,8,0,2,19,0,7,41],[0,0,33,26,2,0,0,8,5,52],[0,7,37,27,0,2,9,3,6,25],[1,15,39,5,0,2,3,0,11,31],[0,4,10,11,14,3,24,0,17,27],[0,1,6,17,21,0,8,0,10,24],[0,1,17,19,6,0,14,1,4,25],[0,3,5,4,0,1,8,3,18,57],[0,2,21,25,6,0,7,3,5,20],[0,0,9,11,0,0,19,0,14,41]]",0,0,0,0,0,0.0699624406695366,0.05184584191441536,0,0.00000621496875,0,0
brief3_primary_occlusion-040_seed_20260809,20260809,recurrent,36,1568,1,2,occlusion,0.4,0.116,2.310316375862857,2.248999498377415,"[0.0,0.0,0.31896551724137934,0.04672897196261682,0.13636363636363635,0.0,0.16091954022988506,0.09090909090909093,0.06741573033707865,0.3191489361702128]","[[0,0,8,8,0,2,19,0,8,40],[0,0,33,26,2,0,0,19,4,42],[0,7,37,27,0,1,10,6,6,22],[1,16,40,5,0,2,3,1,14,25],[0,4,10,11,15,3,25,0,20,22],[0,1,6,17,23,0,8,1,10,21],[0,1,17,19,6,0,14,2,4,24],[1,9,6,7,0,3,9,9,22,33],[0,2,21,26,6,0,9,3,6,16],[0,0,14,11,0,0,21,0,18,30]]",72,8,11,0.009080590238365494,0.09243697478991596,0.06784074002504349,0.08732445788383483,0,0.00000621496875,768,0.768
brief3_primary_occlusion-040_seed_20260809,20260809,recurrent,36,1568,1,4,occlusion,0.4,0.114,2.4445642542410324,2.0629917132046476,"[0.0,0.0,0.3103448275862069,0.04672897196261682,0.13636363636363635,0.011494252873563218,0.16091954022988506,0.13131313131313133,0.07865168539325842,0.24468085106382975]","[[0,0,8,8,0,2,19,6,10,32],[0,0,33,26,2,0,0,27,24,14],[0,7,36,27,0,1,10,7,8,20],[1,16,40,5,0,2,5,5,19,14],[0,4,10,11,15,3,25,0,28,14],[0,1,6,17,24,1,10,2,11,15],[0,1,17,19,6,0,14,3,5,22],[1,9,7,7,0,4,10,13,30,18],[0,2,21,26,6,0,9,7,7,11],[0,0,15,10,0,0,21,0,25,23]]",43,2,3,0.0022598870056497176,0.02608695652173913,0.06397487157583237,0.18090088713169095,0,0.00000621496875,838,0.838
brief3_primary_occlusion-040_seed_20260809,20260809,recurrent,36,1568,1,8,occlusion,0.4,0.106,3.259693352501144,1.6044470458140836,"[0.0,0.0,0.3103448275862069,0.04672897196261682,0.13636363636363635,0.011494252873563218,0.16091954022988506,0.1414141414141414,0.0898876404494382,0.13829787234042554]","[[0,0,8,8,0,2,19,9,12,27],[0,0,33,26,2,0,0,32,32,1],[0,7,36,27,0,1,9,6,10,20],[1,16,40,5,0,2,5,7,20,11],[0,4,10,11,15,3,25,2,29,11],[0,1,6,16,25,1,12,6,10,10],[0,1,17,19,6,0,14,4,5,21],[1,9,8,6,0,4,10,14,36,11],[0,2,21,26,5,0,9,8,8,10],[0,0,16,9,0,0,21,3,32,13]]",7,1,0,0.0011173184357541898,0,0.05697864383459091,0.440241537809372,0,0.00000621496875,843,0.843
brief3_primary_occlusion-040_seed_20260809,20260809,recurrent,36,1568,1,16,occlusion,0.4,0.108,6.09810727771408,1.216613284850237,"[0.0,0.0,0.31896551724137934,0.04672897196261682,0.13636363636363635,0.011494252873563218,0.16091954022988506,0.15151515151515152,0.10112359550561796,0.1276595744680851]","[[0,0,9,7,0,2,19,9,12,27],[0,0,33,26,2,0,0,37,27,1],[0,7,37,27,0,1,9,6,10,19],[1,15,40,5,0,2,5,6,22,11],[0,4,10,11,15,3,25,3,28,11],[0,1,6,16,25,1,13,7,9,9],[0,1,17,19,6,0,14,4,6,20],[1,9,8,6,0,4,11,15,34,11],[0,2,21,26,5,0,9,7,9,10],[0,0,17,8,0,0,21,4,32,12]]",1,0,0,0,0,0.04502850779891014,1.1318803100585937,0,0.00000621496875,898,0.898
brief3_primary_occlusion-040_seed_20260809,20260809,recurrent,36,1568,1,32,occlusion,0.4,0.107,10.343398818581614,1.0322486762715335,"[0.0,0.0,0.3275862068965517,0.04672897196261682,0.14545454545454545,0.0,0.16091954022988506,0.1414141414141414,0.0898876404494382,0.1276595744680851]","[[0,0,9,7,0,2,19,9,12,27],[0,0,33,26,2,0,0,37,26,2],[0,7,38,26,0,1,9,8,10,17],[1,15,40,5,0,2,4,6,23,11],[0,4,10,11,16,3,25,2,29,10],[0,1,6,17,24,0,15,6,8,10],[0,1,17,19,6,0,14,4,6,20],[1,9,9,6,0,3,11,14,35,11],[0,2,22,25,5,0,9,8,8,10],[0,0,18,7,0,0,21,7,29,12]]",5,0,0,0,0,0.02791881899535656,2.6509726905822752,0,0.00000621496875,876,0.876
brief3_primary_occlusion-055_seed_20260809,20260809,recurrent,36,1568,1,1,occlusion,0.55,0.128,2.295843754998824,2.2959479600594053,"[0.0,0.0,0.27586206896551724,0.028037383177570093,0.12727272727272726,0.0,0.022988505747126436,0.0,0.0,0.8191489361702128]","[[0,0,8,9,0,2,9,0,0,57],[0,0,23,14,1,0,0,0,0,88],[0,5,32,19,3,1,0,0,0,56],[5,10,28,3,0,2,1,0,0,58],[0,4,9,4,14,2,6,0,0,71],[0,1,6,6,22,0,4,0,0,48],[0,1,19,15,2,0,2,0,0,48],[0,2,4,1,0,1,2,0,0,89],[0,1,16,13,4,0,0,0,0,55],[0,0,5,6,0,1,5,0,0,77]]",0,0,0,0,0,0.04019443273544312,0.016971712082624435,0,0.000006247140625,0,0
brief3_primary_occlusion-055_seed_20260809,20260809,recurrent,36,1568,1,2,occlusion,0.55,0.129,2.299742200164561,2.2800402964021895,"[0.0,0.0,0.27586206896551724,0.028037383177570093,0.13636363636363635,0.0,0.022988505747126436,0.0,0.0,0.8191489361702128]","[[0,0,8,9,0,2,9,0,0,57],[0,0,23,14,1,0,0,0,0,88],[0,5,32,19,4,2,2,0,0,52],[7,10,28,3,0,2,2,0,0,55],[0,4,9,4,15,2,6,0,0,70],[0,1,6,6,29,0,5,0,0,40],[0,1,19,15,2,0,2,0,0,48],[1,4,4,1,1,3,3,0,0,82],[0,1,16,13,6,1,1,0,0,51],[0,0,5,6,0,1,5,0,0,77]]",27,1,0,0.001146788990825688,0,0.03899029791355133,0.02864312218129635,0,0.000006247140625,447,0.447
brief3_primary_occlusion-055_seed_20260809,20260809,recurrent,36,1568,1,4,occlusion,0.55,0.124,2.3523003636371236,2.193203080627795,"[0.0,0.0,0.27586206896551724,0.028037383177570093,0.13636363636363635,0.0,0.022988505747126436,0.04040404040404041,0.0,0.723404255319149]","[[0,0,8,9,0,2,9,2,0,55],[0,0,23,14,1,0,0,3,17,68],[0,6,32,19,4,2,5,1,1,46],[7,10,28,3,0,2,3,2,2,50],[0,4,9,4,15,2,6,1,7,62],[0,1,6,6,30,0,6,4,0,34],[0,1,19,15,2,0,2,1,2,45],[2,6,4,1,1,5,4,4,16,56],[0,1,16,13,8,1,1,7,0,42],[0,0,5,6,0,1,5,0,9,68]]",84,4,9,0.004592422502870264,0.06976744186046512,0.03676526683568954,0.0594615570306778,0,0.000006247140625,471,0.471
brief3_primary_occlusion-055_seed_20260809,20260809,recurrent,36,1568,1,8,occlusion,0.55,0.114,2.7215096546668107,1.945251917228613,"[0.0,0.0,0.27586206896551724,0.028037383177570093,0.13636363636363635,0.0,0.022988505747126436,0.101010101010101,0.0898876404494382,0.46808510638297873]","[[0,0,8,9,0,2,9,15,4,38],[0,0,23,14,1,0,0,9,51,28],[0,6,32,19,4,2,6,6,2,39],[7,10,28,3,0,2,6,18,7,26],[0,4,9,4,15,2,6,4,23,43],[0,1,6,6,30,0,7,8,5,24],[0,1,19,15,2,0,2,4,4,40],[2,6,4,1,1,5,5,10,34,31],[0,1,16,13,8,1,1,13,8,28],[0,0,5,6,0,1,5,2,31,44]]",18,3,5,0.003393665158371041,0.04310344827586207,0.03271238172054291,0.14489212560653686,0,0.000006247140625,482,0.482
brief3_primary_occlusion-055_seed_20260809,20260809,recurrent,36,1568,1,16,occlusion,0.55,0.113,4.107978361529714,1.688480345131506,"[0.0,0.0,0.27586206896551724,0.028037383177570093,0.12727272727272726,0.0,0.022988505747126436,0.12121212121212122,0.11235955056179776,0.425531914893617]","[[0,0,8,9,0,3,8,14,5,38],[0,0,23,14,1,0,0,10,50,28],[0,6,32,19,4,2,7,5,3,38],[7,10,28,3,0,2,6,18,7,26],[0,5,9,4,14,2,6,4,23,43],[0,1,6,6,30,0,7,8,5,24],[0,1,19,15,2,0,2,4,4,40],[1,7,4,1,1,5,4,12,37,27],[0,1,16,13,8,1,1,11,10,28],[0,0,5,6,0,1,5,2,35,40]]",1,0,0,0,0,0.02580862581729889,0.3724601998329163,0,0.000006247140625,497,0.497
brief3_primary_occlusion-055_seed_20260809,20260809,recurrent,36,1568,1,32,occlusion,0.55,0.117,6.452065784291027,1.539642479017264,"[0.0,0.0,0.28448275862068967,0.028037383177570093,0.12727272727272726,0.0,0.022988505747126436,0.13131313131313133,0.1348314606741573,0.425531914893617]","[[0,0,7,10,0,3,9,12,7,37],[0,0,23,14,1,0,0,15,45,28],[0,6,33,18,4,2,5,6,3,39],[7,10,28,3,0,2,6,16,8,27],[0,5,9,4,14,2,6,4,25,41],[0,1,6,6,30,0,6,9,4,25],[0,1,19,15,2,0,2,4,4,40],[1,7,4,1,2,5,4,13,37,25],[0,1,16,13,8,1,1,9,12,28],[0,0,5,6,0,1,5,2,35,40]]",1,0,0,0,0,0.015977161899209023,0.871182740688324,0,0.000006247140625,569,0.569
brief3_primary_vertical-strip_seed_20260809,20260809,recurrent,36,1568,1,1,vertical_strip,0.25,0.097,2.355195507817154,2.2504035103053877,"[0.0,0.015873015873015872,0.0,0.018691588785046728,0.0,0.0,0.3793103448275862,0.0,0.6629213483146067,0.010638297872340424]","[[0,0,0,0,0,0,52,0,12,21],[0,2,0,50,1,0,0,0,12,61],[0,18,0,27,0,0,12,0,53,6],[0,5,0,2,0,0,5,0,83,12],[0,0,0,0,0,0,43,0,67,0],[0,0,0,5,3,0,21,0,51,7],[0,0,0,8,3,0,33,0,31,12],[0,0,0,4,0,0,6,0,89,0],[0,0,0,14,1,0,13,0,59,2],[0,0,0,0,0,0,25,0,68,1]]",0,0,0,0,0,0.09445204657316209,0.09395808357000351,0,0.000006587390624999999,0,0
brief3_primary_vertical-strip_seed_20260809,20260809,recurrent,36,1568,1,2,vertical_strip,0.25,0.096,2.455401297459548,2.13615164658084,"[0.0,0.015873015873015872,0.0,0.018691588785046728,0.0,0.0,0.3793103448275862,0.0,0.6629213483146067,0.0]","[[0,0,0,0,0,0,52,0,12,21],[0,2,0,51,1,0,0,0,14,58],[0,18,0,28,0,0,12,0,52,6],[0,5,0,2,0,0,5,0,84,11],[0,0,0,0,0,0,43,0,67,0],[0,0,0,5,4,0,21,0,51,6],[0,0,0,8,3,0,33,0,32,11],[0,0,0,4,0,0,6,0,89,0],[0,0,0,14,1,0,13,0,59,2],[0,0,0,1,0,0,25,0,68,0]]",8,0,1,0,0.010309278350515464,0.09162423121929168,0.15847971248626708,0,0.000006587390624999999,933,0.933
brief3_primary_vertical-strip_seed_20260809,20260809,recurrent,36,1568,1,4,vertical_strip,0.25,0.097,2.9829644878987,1.6624951771620369,"[0.0,0.015873015873015872,0.0,0.018691588785046728,0.0,0.0,0.39080459770114945,0.0,0.6629213483146067,0.0]","[[0,0,0,0,0,0,52,0,12,21],[0,2,0,51,1,0,0,0,18,54],[0,18,0,28,0,0,12,0,52,6],[0,5,0,2,0,0,5,0,84,11],[0,0,0,0,0,0,42,0,68,0],[0,0,0,5,4,0,20,0,52,6],[0,0,0,8,3,0,34,0,31,11],[0,0,0,4,0,0,6,0,89,0],[0,0,0,14,1,0,13,0,59,2],[0,0,0,1,0,0,23,0,70,0]]",2,1,0,0.0011061946902654867,0,0.08643199020624161,0.32883493733406066,0,0.000006587390624999999,940,0.94
brief3_primary_vertical-strip_seed_20260809,20260809,recurrent,36,1568,1,8,vertical_strip,0.25,0.097,5.383664437828278,0.8878441284376191,"[0.0,0.015873015873015872,0.0,0.018691588785046728,0.0,0.0,0.39080459770114945,0.0,0.6629213483146067,0.0]","[[0,0,0,0,0,0,52,0,12,21],[0,2,0,51,1,0,0,0,20,52],[0,19,0,28,0,0,12,0,51,6],[0,5,0,2,0,0,5,0,84,11],[0,0,0,0,0,0,42,0,68,0],[0,0,0,5,4,0,20,0,52,6],[0,0,0,8,3,0,34,0,31,11],[0,0,0,4,0,0,6,0,89,0],[0,0,0,14,1,0,14,0,59,1],[0,0,0,1,0,0,23,0,70,0]]",1,0,0,0,0,0.07696096634864807,0.8012752728462219,0,0.000006587390624999999,941,0.941
brief3_primary_vertical-strip_seed_20260809,20260809,recurrent,36,1568,1,16,vertical_strip,0.25,0.097,12.421539166036135,0.481350421977664,"[0.0,0.015873015873015872,0.0,0.018691588785046728,0.0,0.0,0.39080459770114945,0.0,0.6629213483146067,0.0]","[[0,0,0,0,0,0,52,0,12,21],[0,2,0,51,1,0,0,0,20,52],[0,19,0,28,0,0,12,0,51,6],[0,5,0,2,0,0,5,0,84,11],[0,0,0,0,0,0,42,0,68,0],[0,0,0,5,4,0,20,0,52,6],[0,0,0,8,3,0,34,0,31,11],[0,0,0,4,0,0,6,0,89,0],[0,0,0,14,1,0,13,0,59,2],[0,0,0,1,0,0,22,0,71,0]]",0,0,0,0,0,0.06075253385305405,2.0607135429382324,0,0.000006587390624999999,945,0.945
brief3_primary_vertical-strip_seed_20260809,20260809,recurrent,36,1568,1,32,vertical_strip,0.25,0.097,18.47246994584944,0.34029654214984034,"[0.0,0.015873015873015872,0.0,0.018691588785046728,0.0,0.0,0.39080459770114945,0.0,0.6629213483146067,0.0]","[[0,0,0,0,0,0,52,0,12,21],[0,2,0,51,1,0,0,0,18,54],[0,19,0,28,0,0,12,0,51,6],[0,5,0,2,0,0,5,0,84,11],[0,0,0,0,0,0,42,0,68,0],[0,0,0,5,4,0,20,0,52,6],[0,0,0,8,3,0,34,0,31,11],[0,0,0,4,0,0,6,0,89,0],[0,0,0,14,1,0,13,0,59,2],[0,0,0,1,0,0,23,0,70,0]]",0,0,0,0,0,0.03760961669683456,4.822603061676025,0,0.000006587390624999999,837,0.837
brief3_primary_horizontal-strip_seed_20260809,20260809,recurrent,36,1568,1,1,horizontal_strip,0.25,0.116,2.2824703538824,2.285433486777659,"[0.0,0.007936507936507936,0.4913793103448276,0.06542056074766354,0.0,0.0,0.011494252873563218,0.3939393939393939,0.12359550561797752,0.0]","[[0,1,32,29,0,0,10,0,7,6],[0,1,36,15,1,0,0,72,1,0],[0,7,57,32,0,0,2,14,2,2],[0,8,62,7,0,0,0,4,19,7],[0,2,3,4,0,0,10,39,51,1],[0,2,15,22,6,0,1,14,25,2],[0,3,37,36,3,0,1,3,4,0],[0,0,0,0,0,0,0,39,60,0],[0,0,21,28,0,0,3,26,11,0],[0,0,5,2,0,0,2,35,50,0]]",0,0,0,0,0,0.11224006688594818,0.13449692869186405,0,0.0000063993062499999995,0,0
brief3_primary_horizontal-strip_seed_20260809,20260809,recurrent,36,1568,1,2,horizontal_strip,0.25,0.116,2.289874999119113,2.2476103026348726,"[0.0,0.007936507936507936,0.4913793103448276,0.06542056074766354,0.0,0.0,0.011494252873563218,0.3939393939393939,0.12359550561797752,0.0]","[[0,1,32,28,0,0,11,0,7,6],[0,1,36,15,1,0,0,72,1,0],[0,7,57,32,0,0,2,14,3,1],[0,8,61,7,0,0,0,4,20,7],[0,2,3,4,0,0,11,38,51,1],[0,2,16,22,7,0,1,14,24,1],[0,3,37,36,3,0,1,3,4,0],[0,0,0,0,0,0,0,39,60,0],[0,0,21,28,0,0,3,26,11,0],[0,0,5,2,0,0,2,35,50,0]]",6,0,0,0,0,0.1087879645228386,0.22606744754314423,0,0.0000063993062499999995,994,0.994
brief3_primary_horizontal-strip_seed_20260809,20260809,recurrent,36,1568,1,4,horizontal_strip,0.25,0.116,2.409322113280087,2.0371433195891187,"[0.0,0.007936507936507936,0.4913793103448276,0.06542056074766354,0.0,0.0,0.011494252873563218,0.3939393939393939,0.12359550561797752,0.0]","[[0,1,32,28,0,0,11,0,7,6],[0,1,36,14,1,0,0,72,2,0],[0,7,57,32,0,0,2,14,3,1],[0,8,61,7,0,0,0,4,20,7],[0,2,3,4,0,0,11,38,51,1],[0,2,16,22,6,0,1,15,24,1],[0,3,37,36,3,0,1,3,4,0],[0,0,0,0,0,0,0,39,60,0],[0,0,21,28,0,0,3,26,11,0],[0,0,5,2,0,0,2,35,50,0]]",1,0,0,0,0,0.10257968634366987,0.46728419160842893,0,0.0000063993062499999995,999,0.999
brief3_primary_horizontal-strip_seed_20260809,20260809,recurrent,36,1568,1,8,horizontal_strip,0.25,0.116,3.3394431943260376,1.2937222638276469,"[0.0,0.007936507936507936,0.4913793103448276,0.06542056074766354,0.0,0.0,0.011494252873563218,0.3939393939393939,0.12359550561797752,0.0]","[[0,1,32,28,0,0,11,0,7,6],[0,1,36,13,1,0,0,73,2,0],[0,7,57,32,0,0,2,14,3,1],[0,8,61,7,0,0,0,4,20,7],[0,2,3,4,0,0,11,38,51,1],[0,2,16,22,6,0,1,15,24,1],[0,3,37,36,3,0,1,3,4,0],[0,0,0,0,0,0,0,39,60,0],[0,0,21,28,0,0,3,26,11,0],[0,0,5,2,0,0,2,35,50,0]]",0,0,0,0,0,0.0914344826936722,1.1354802389144898,0,0.0000063993062499999995,1000,1
